"buyingcomp","compregion","compcountry","product","complementprod"
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit RFM96W LoRa Radio Transceiver Breakout - 433 MHz - RadioFruit""","""Edge-Launch SMA Connector for 1.6mm / 0.062\"" Thick PCBs"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit RFM96W LoRa Radio Transceiver Breakout - 433 MHz - RadioFruit""","""uFL SMT Antenna Connector"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit RGB Matrix HAT + RTC for Raspberry Pi - Mini Kit""","""GPIO Ribbon Cable 2x8 IDC Cable - 16 pins 12\"" long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit RGB Matrix Shield for Arduino""","""GPIO Ribbon Cable 2x8 IDC Cable - 16 pins 12\"" long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit Rotary Trinkey - USB NeoPixel Rotary Encoder""","""Rotary Encoder + Extras"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit Rotary Trinkey - USB NeoPixel Rotary Encoder""","""USB A Socket to USB Type C Plug Adapter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit Soft Flexible Wire NeoPixel Strand - 50 NeoPixels""","""3-pin JST SM Plug + Receptacle Cable Set"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit STEMMA Soil Sensor - I2C Capacitive Moisture Sensor - JST PH 2mm""","""STEMMA Cable - 4 Pin JST-PH 2mm Cable–Female/Female - 150mm/6\"" Long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit Triple-axis Magnetometer - LIS2MDL - STEMMA QT / Qwiic""","""Adafruit LSM6DSOX 6 DoF Accelerometer and Gyroscope - STEMMA QT / Qwiic"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit Ultimate GPS FeatherWing""","""GPS Antenna - External Active Antenna - 3-5V 28dB 5 Meter SMA"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit Ultimate GPS HAT for Raspberry Pi A+/B+/Pi 2/3/Pi 4 - Mini Kit""","""GPS Antenna - External Active Antenna - 3-5V 28dB 5 Meter SMA"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit Ultimate GPS with USB - 66 channel w/10 Hz updates""","""GPS Antenna - External Active Antenna - 3-5V 28dB 5 Meter SMA"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit Universal Thermocouple Amplifier MAX31856 Breakout""","""Thermocouple Type-K Glass Braid Insulated - 5m"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit Universal Thermocouple Amplifier MAX31856 Breakout""","""Thermocouple Type-K Glass Braid Insulated Stainless Steel Tip"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit Universal USB / DC / Solar Lithium Ion/Polymer charger - bq24074""","""3.5mm / 1.1mm to 5.5mm / 2.1mm DC Jack Adapter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit USB + Serial LCD Backpack Add-On with Cable""","""RGB backlight negative LCD 16x2 + extras - RGB on black"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit USB + Serial LCD Backpack Add-On with Cable""","""RGB backlight negative LCD 20x4 + extras - RGB on black"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit USB + Serial LCD Backpack Add-On with Cable""","""Standard LCD 20x4 + extras - white on blue"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit USB Type C Breakout Board - Downstream Connection""","""USB C to Micro B Cable - 1 ft 0.3 meter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adafruit Wii Nunchuck Breakout Adapter - Qwiic / STEMMA QT""","""Wii controller (Nunchuck / Wiichuck)"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adjustable 60W Pen-Style Soldering Iron - 220VAC UK Plug - BEST 102C""","""Deluxe Solder Stand with Solder Roll Holder"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adjustable 60W Pen-Style Soldering Iron - 220VAC UK Plug - BEST 102C""","""Hakko Soldering Tip: T18-D16 Screwdriver - For Lead or Lead-Free"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adjustable 60W Pen-Style Soldering Iron - 220VAC UK Plug - BEST 102C""","""Hakko Soldering Tip: T18-D24 Screwdriver - For Lead or Lead-Free"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adjustable 60W Pen-Style Soldering Iron - 220VAC UK Plug - BEST 102C""","""Hakko Soldering Tip: T18-S4 Fine SMD - For Lead or Lead-Free Use"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Adjustable 60W Pen-Style Soldering Iron - 220VAC UK Plug - BEST 102C""","""Square 60mm x 60mm Soldering Sponge – 3 Pack"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Analog Mini Thumbstick Breakout Board""","""Mini 2-Axis Analog Thumbstick"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""ANO Directional Navigation and Scroll Wheel Rotary Encoder""","""Adafruit ANO Rotary Navigation Encoder Breakout PCB"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Arduino Pro Mini 328 - 5V/16 MHz""","""FTDI Friend + extras - v1.0"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Black Rubber Joystick Nubbin Cap for Navigation Joystick""","""Thru-hole 5-way Navigation switch"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Brass Heat-Set Inserts for Plastic - M3 x 3mm - 50 pack""","""Aluminum SMT Heat Sink - 0.26\""x0.26\"" square - 0.39\"" tall"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Brass Heat-Set Inserts for Plastic - M3 x 3mm - 50 pack""","""Aluminum SMT Heat Sinks 10 Pack - 0.25\""x0.25\"" x 0.15\"" tall"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Brass Heat-Set Inserts for Plastic - M3 x 3mm - 50 pack""","""Brass Heat-Set Inserts for Plastic - M3 x 4mm - 50 pack"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Brass Heat-Set Inserts for Plastic - M3 x 3mm - 50 pack""","""Heat-Set Insert For Soldering Irons - #4-40 / M3 Inserts - from Virtjoule"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Brass Heat-Set Inserts for Plastic - M3 x 4mm - 50 pack""","""Brass Heat-Set Inserts for Plastic - M3 x 3mm - 50 pack"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Brass Heat-Set Inserts for Plastic - M3 x 4mm - 50 pack""","""Heat-Set Insert For Soldering Irons - #4-40 / M3 Inserts - from Virtjoule"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Brass Heat-Set Inserts for Plastic - M3 x 4mm - 50 pack""","""Heat-Set Insert For Soldering Irons - M5 Inserts - from Virtjoule"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""CD DVD Spindle Motor""","""Adafruit CRICKIT for Circuit Playground Express"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Circuit Playground Classic""","""Bolt-On Kit for Circuit Playground, micro:bit, Flora or Gemma"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Clear Acrylics and Hardware Kit for Monster M4sk""","""Adafruit MONSTER M4SK - DIY Electronic Eyes Mask"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Clear Acrylics and Hardware Kit for Monster M4sk""","""Convex Glass Lens with Edge - 40mm Diameter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Clear Acrylics and Hardware Kit for Monster M4sk""","""Convex Plastic Lens with Edge - 40mm Diameter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Colossal 6V 9W Solar Panel - 9.0 Watt""","""3.5mm / 1.1mm to 5.5mm / 2.1mm DC Jack Adapter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Continuous Rotation Servo - FeeTech FS5103R""","""Continuous Rotation Servo Wheel"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""DC Motor Plastic Mount - 130 Size / 20mm Diameter""","""DC Toy / Hobby Motor - 130 Size"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""DIN Rail 2x20 IDC to Terminal Block Adapter Breakout""","""GPIO Ribbon Cable for Raspberry Pi Model A+/B+/Pi 2/Pi 3/Pi 4 - (40 pins)"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""DIN Rail 2x8 IDC to Terminal Block Adapter Breakout""","""GPIO Ribbon Cable 2x8 IDC Cable - 16 pins 12\"" long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""DotStar Addressable 5050 RGB LED w/ Integrated Driver - 10 Pack - SK9822""","""5050 LED breakout PCB - 10 pack!"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Dual Alphanumeric Display - Blue 0.54\"" Digit Height - Pack of 2""","""Adafruit 14-segment LED Alphanumeric Backpack"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Dual Alphanumeric Display - Green 0.54\"" Digit Height - Pack of 2""","""Adafruit 14-segment LED Alphanumeric Backpack"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Dual Alphanumeric Display - Red 0.54\"" Digit Height - Pack of 2""","""Adafruit 14-segment LED Alphanumeric Backpack"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Dual Alphanumeric Display -Yellow 0.54\"" Digit Height - Pack of 2""","""Adafruit 14-segment LED Alphanumeric Backpack"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Dual RCA Jack for Adafruit I2S Audio Bonnet""","""Adafruit I2S Audio Bonnet for Raspberry Pi - UDA1334A"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""ESP32-S2 Saola 1R Dev Kit featuring ESP32-S2 WROVER""","""Adafruit USB Type C Breakout Board - Downstream Connection"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""ESP32-S2 Saola 1R Dev Kit featuring ESP32-S2 WROVER""","""USB Micro-B Breakout Board"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""ESP32-S2 Saola 1R Dev Kit featuring ESP32-S2 WROVER""","""USB Type A Plug Breakout Cable with Premium Female Jumpers - 30cm long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""ESP32-S2-WROVER-I Module with uFL - 4 MB flash and 2 MB PSRAM""","""RP-SMA to uFL/u.FL/IPX/IPEX RF Adapter Cable"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""FGG.0B Quick Connect 4 Pin Panel Mount Socket - 9mm""","""FGG.0B Quick Connect 4 Pin Plug - 9mm Outer Diameter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""FGG.0B Quick Connect 5 Pin Panel Mount Socket - 9mm""","""FGG.0B Quick Connect 5 Pin Plug - 9mm Outer Diameter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Fiber Optic Light Source - 1 Watt - Blue""","""Side-light Fiber Optic Tube - 4mm Diameter - 1 meter long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Fiber Optic Light Source - 1 Watt - Blue""","""Side-light Fiber Optic Tube - 5mm Diameter - 1 meter long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Fiber Optic Light Source - 1 Watt - Green""","""Side-light Fiber Optic Tube - 4mm Diameter - 1 meter long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Fiber Optic Light Source - 1 Watt - Green""","""Side-light Fiber Optic Tube - 5mm Diameter - 1 meter long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Fiber Optic Light Source - 1 Watt - Pink""","""Side-light Fiber Optic Tube - 4mm Diameter - 1 meter long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Fiber Optic Light Source - 1 Watt - Pink""","""Side-light Fiber Optic Tube - 5mm Diameter - 1 meter long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Fiber Optic Light Source - 1 Watt - White""","""Side-light Fiber Optic Tube - 4mm Diameter - 1 meter long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Fiber Optic Light Source - 1 Watt - White""","""Side-light Fiber Optic Tube - 5mm Diameter - 1 meter long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Heat-Set Insert For Soldering Irons - #4-40 / M3 Inserts - from Virtjoule""","""Brass Heat-Set Inserts for Plastic - M3 x 3mm - 50 pack"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Heat-Set Insert For Soldering Irons - #4-40 / M3 Inserts - from Virtjoule""","""Brass Heat-Set Inserts for Plastic - M3 x 4mm - 50 pack"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Huge 6V 6W Solar panel - 6.0 Watt""","""3.5mm / 1.1mm to 5.5mm / 2.1mm DC Jack Adapter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Kailh Mechanical Key Switches - Clicky White - 10 pack - Cherry MX White Compatible""","""Kailh Switch Sockets for MX-compatible Mechanical Keys - 20 Pack"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Kailh Mechanical Key Switches - Linear Black - 10 pack - Cherry MX Black Compatible""","""Kailh Switch Sockets for MX-compatible Mechanical Keys - 20 Pack"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Kailh Mechanical Key Switches - Tactile Brown - 10 pack - Cherry MX Brown Compatible""","""Kailh Switch Sockets for MX-compatible Mechanical Keys - 20 Pack"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""LEGO compatible Brick Bracket for DC Gearbox \""TT\"" Motor""","""TT Motor All-Metal Gearbox - 1:90 Gear Ratio"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""LEGO compatible Brick Bracket for DC Gearbox \""TT\"" Motor""","""TT Motor Bi-Metal Gearbox - 1:90 Gear Ratio"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Micro Servo with 3-pin JST PH 2mm Cable - - STEMMA Connector Compatible""","""Micro Servo Arm and Horn Set"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Mini 2-Axis Analog Thumbstick""","""Analog Mini Thumbstick Breakout Board"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Nano Thermal Receipt Printer - TTL Serial""","""Thermal Paper Roll - 16 long, 2.25\"""""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""NeoPixel RGBW LEDs w/ Integrated Driver Chip - Cool White - ~6000K - Black Casing - 10 Pack""","""5050 LED breakout PCB - 10 pack!"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""NeoPixel RGBW LEDs w/ Integrated Driver Chip - Cool White - ~6000K - White Casing - 10 Pack""","""5050 LED breakout PCB - 10 pack!"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""NeoPixel RGBW LEDs w/ Integrated Driver Chip - Warm White - ~3000K - White Casing - 10 Pack""","""5050 LED breakout PCB - 10 pack!"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Paddle Wheel Pack for TT Gearbox Motor""","""TT Motor All-Metal Gearbox - 1:90 Gear Ratio"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Paddle Wheel Pack for TT Gearbox Motor""","""TT Motor Bi-Metal Gearbox - 1:90 Gear Ratio"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Panavise Jr. - PV-201""","""Third Hand Pana Hand Workstation Add-On for Panavise"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Panavise Multi-Purpose Work Center - PV-350""","""Third Hand Pana Hand Workstation Add-On for Panavise"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Panel Mount 10K Dual Linear Potentiometer - 10K Dual Linear""","""Potentiometer Knob - Soft Touch T18 - Blue"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Panel Mount 10K Log Potentiometer (Breadboard Friendly) - 10K Log""","""Potentiometer Knob - Soft Touch T18 - Blue"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Panel Mount 10K Log Potentiometer w/ On-Off Switch - 10K Log w/ Switch""","""Potentiometer Knob - Soft Touch T18 - Blue"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Panel Mount Right Angle 10K Linear Potentiometer w/On-Off Switch - 10K Linear w/ Switch""","""Potentiometer Knob - Soft Touch T18 - Blue"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Particle Argon Kit - nRF52840 with BLE and WiFi""","""FeatherWing Doubler - Prototyping Add-on For All Feather Boards"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Particle Argon Kit - nRF52840 with BLE and WiFi""","""FeatherWing Tripler Mini Kit - Prototyping Add-on For Feathers"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Peristaltic Liquid Pump with Silicone Tubing - 12V DC Power""","""Silicone Tubing for Peristaltic Liquid Pump - 1 Meter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Platinum RTD Sensor - PT1000 - 3 Wire 1 meter long""","""Adafruit PT1000 RTD Temperature Sensor Amplifier - MAX31865"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Platinum RTD Sensor - PT100 - 3 Wire 1 meter long""","""Adafruit PT100 RTD Temperature Sensor Amplifier - MAX31865"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""PM2.5 Air Quality Sensor and Breadboard Adapter Kit - PMS5003""","""1.25mm Pitch 8-pin Cable 20cm long 1:1 Cable - Molex PicoBlade Compatible"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Replacement 5V Power Cable for RGB LED Matrices""","""GPIO Ribbon Cable 2x8 IDC Cable - 16 pins 12\"" long"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Silicone Tubing for Peristaltic Liquid Pump - 1 Meter""","""Peristaltic Liquid Pump with Silicone Tubing - 12V DC Power"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Small 6V 1W Solar Panel - Silver""","""3.5mm / 1.1mm to 5.5mm / 2.1mm DC Jack Adapter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Small Inductive Wireless LEDs - 10 Pack - Blue""","""Large Inductive Coil and 10 Wireless LED Kit - 24V"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Small Inductive Wireless LEDs - 10 Pack - Blue""","""Small Inductive Coil and 10 Wireless LED Kit - 5V"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Small Inductive Wireless LEDs - 10 Pack - Green""","""Large Inductive Coil and 10 Wireless LED Kit - 24V"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Small Inductive Wireless LEDs - 10 Pack - Green""","""Small Inductive Coil and 10 Wireless LED Kit - 5V"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Small Inductive Wireless LEDs - 10 Pack - Red""","""Large Inductive Coil and 10 Wireless LED Kit - 24V"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Small Inductive Wireless LEDs - 10 Pack - Red""","""Small Inductive Coil and 10 Wireless LED Kit - 5V"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Small Inductive Wireless LEDs - 10 Pack - White""","""Large Inductive Coil and 10 Wireless LED Kit - 24V"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Small Inductive Wireless LEDs - 10 Pack - White""","""Small Inductive Coil and 10 Wireless LED Kit - 5V"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Small Inductive Wireless LEDs - 10 Pack - Yellow""","""Large Inductive Coil and 10 Wireless LED Kit - 24V"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Small Inductive Wireless LEDs - 10 Pack - Yellow""","""Small Inductive Coil and 10 Wireless LED Kit - 5V"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Snap-on Hub for TT Motor""","""TT Motor Encoder (Pack of 2)"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Stickvise High Temperature PTFE Jaws (pair)""","""Stickvise Part Lifter (pack of 2)"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Stickvise Part Lifter (pack of 2)""","""Stickvise High Temperature PTFE Jaws (pair)"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Stickvise Part Lifter (pack of 2)""","""Stickvise PCB Vise"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Stickvise PCB Vise""","""Stickvise High Temperature PTFE Jaws (pair)"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Stickvise PCB Vise""","""Stickvise Part Lifter (pack of 2)"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""TFP401 HDMI/DVI Decoder to 40-Pin TTL Breakout - Without Touch""","""40-pin FPC Extension Board + 200mm Cable"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""TFP401 HDMI/DVI Decoder to 40-Pin TTL Breakout - Without Touch""","""5.0\"" 40-pin 800x480 TFT Display without Touchscreen"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thermocouple Amplifier MAX31855 breakout board (MAX6675 upgrade)""","""Thermocouple Type-K Glass Braid Insulated - 5m"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thermocouple Amplifier MAX31855 breakout board (MAX6675 upgrade)""","""Thermocouple Type-K Glass Braid Insulated Stainless Steel Tip"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thermocouple Amplifier with 1-Wire Breakout Board - MAX31850K""","""Thermocouple Type-K Glass Braid Insulated - 5m"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thermocouple Amplifier with 1-Wire Breakout Board - MAX31850K""","""Thermocouple Type-K Glass Braid Insulated Stainless Steel Tip"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thermocouple Type-K Glass Braid Insulated - 5m""","""Adafruit Universal Thermocouple Amplifier MAX31856 Breakout"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thermocouple Type-K Glass Braid Insulated - 5m""","""Thermocouple Amplifier MAX31855 breakout board (MAX6675 upgrade)"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thermocouple Type-K Glass Braid Insulated - 5m""","""Thermocouple Amplifier with 1-Wire Breakout Board - MAX31850K"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thermocouple Type-K Glass Braid Insulated Stainless Steel Tip""","""Adafruit Universal Thermocouple Amplifier MAX31856 Breakout"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thermocouple Type-K Glass Braid Insulated Stainless Steel Tip""","""Thermocouple Amplifier MAX31855 breakout board (MAX6675 upgrade)"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thermocouple Type-K Glass Braid Insulated Stainless Steel Tip""","""Thermocouple Amplifier with 1-Wire Breakout Board - MAX31850K"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Third Hand Pana Hand Workstation Add-On for Panavise""","""Panavise Jr. - PV-201"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Third Hand Pana Hand Workstation Add-On for Panavise""","""Panavise Multi-Purpose Work Center - PV-350"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thru-hole 5-way Navigation switch""","""Black Rubber Joystick Nubbin Cap for Navigation Joystick"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thru-hole 5-way Navigation switch""","""Plastic Button Caps For Square Top (10-pack) - 8mm Diameter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thru-hole 5-way Navigation switch""","""PSP 3000 2-Axis Analog Thumb Joystick"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thru-hole 5-way Navigation switch""","""Small Arcade Joystick"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Thru-hole 5-way Navigation switch""","""Soft Silicone Top 6mm Push-buttons (20-pack) - Translucent"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""TT Motor All-Metal Gearbox - 1:90 Gear Ratio""","""Orange and Clear TT Motor Wheel for TT DC Gearbox Motor"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""TT Motor All-Metal Gearbox - 1:90 Gear Ratio""","""Skinny Wheel for TT DC Gearbox Motors"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""TT Motor Bi-Metal Gearbox - 1:90 Gear Ratio""","""Orange and Clear TT Motor Wheel for TT DC Gearbox Motor"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""TT Motor Bi-Metal Gearbox - 1:90 Gear Ratio""","""Skinny Wheel for TT DC Gearbox Motors"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""Ultra Bright 3 Watt Chainable NeoPixel LED - WS2811""","""3-pin JST SM Plug + Receptacle Cable Set"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""USB to 2.1mm DC Booster Cable - 9V""","""2.1mm to 2.5mm DC Barrel Plug Adapter"""
"""The Pi Hut""","""Europe""","""United_Kingdom""","""USB to 5.5mm / 2.1mm DC Booster Cable - 12V Output""","""2.1mm to 2.5mm DC Barrel Plug Adapter"""
"""van alles en meer""","""Europe""","""Netherlands""","""2.9\"" Flexible 296x128 Monochrome eInk / ePaper Display - UC8151D Chipset""","""Adafruit eInk Breakout Friend with 32KB SRAM"""
"""van alles en meer""","""Europe""","""Netherlands""","""Adafruit 16-Channel PWM / Servo HAT for Raspberry Pi - Mini Kit""","""3x4 Right Angle Male Header - 4 pack"""
"""van alles en meer""","""Europe""","""Netherlands""","""Adafruit Feather 32u4 with RFM69HCW Packet Radio - 433MHz - RadioFruit""","""Lithium Ion Polymer Battery - 3.7v 1200mAh"""
"""van alles en meer""","""Europe""","""Netherlands""","""Adafruit Feather 32u4 with RFM69HCW Packet Radio - 433MHz - RadioFruit""","""Stacking Headers for Feather - 12-pin and 16-pin female headers"""
"""van alles en meer""","""Europe""","""Netherlands""","""Adafruit PT100 RTD Temperature Sensor Amplifier - MAX31865""","""Platinum RTD Sensor - PT100 - 3 Wire 1 meter long"""
"""van alles en meer""","""Europe""","""Netherlands""","""ANO Directional Navigation and Scroll Wheel Rotary Encoder""","""Adafruit ANO Rotary Navigation Encoder Breakout PCB"""
"""van alles en meer""","""Europe""","""Netherlands""","""Platinum RTD Sensor - PT1000 - 3 Wire 1 meter long""","""Adafruit PT1000 RTD Temperature Sensor Amplifier - MAX31865"""
"""van alles en meer""","""Europe""","""Netherlands""","""Platinum RTD Sensor - PT100 - 3 Wire 1 meter long""","""Adafruit PT100 RTD Temperature Sensor Amplifier - MAX31865"""
"""van alles en meer""","""Europe""","""Netherlands""","""TFP401 HDMI/DVI Decoder to 40-Pin TTL Breakout - Without Touch""","""40-pin FPC Extension Board + 200mm Cable"""
